NAME;MODEL;FILE_SIZE;ENCODING_TIME;DECODING_TIME
05/002658.bin;1150;67117;20;9
05/002658.bin;1450;199012;25;12
05/002658.bin;1451;90551;10;5
05/002658.bin;1452;22564;2;1
05/002659.bin;1150;67182;21;9
05/002659.bin;1450;199282;26;13
05/002659.bin;1451;90274;10;5
05/002659.bin;1452;22541;2;1
05/002660.bin;1150;67819;21;9
05/002660.bin;1450;200503;26;13
05/002660.bin;1451;90527;10;5
05/002660.bin;1452;22376;2;1
05/002661.bin;1150;68110;21;9
05/002661.bin;1450;201216;26;13
05/002661.bin;1451;89861;10;5
05/002661.bin;1452;22310;2;1
05/002662.bin;1150;67932;21;10
05/002662.bin;1450;201452;26;14
05/002662.bin;1451;89944;10;5
05/002662.bin;1452;22921;2;1
05/002663.bin;1150;67898;21;10
05/002663.bin;1450;201305;26;13
05/002663.bin;1451;90058;10;5
05/002663.bin;1452;23248;2;1
05/002664.bin;1150;65923;20;9
05/002664.bin;1450;198817;26;13
05/002664.bin;1451;90290;10;5
05/002664.bin;1452;22760;2;1
05/002665.bin;1150;64550;20;9
05/002665.bin;1450;197161;26;14
05/002665.bin;1451;89367;11;5
05/002665.bin;1452;22390;2;1
05/002666.bin;1150;63028;20;9
05/002666.bin;1450;195067;26;12
05/002666.bin;1451;87024;10;5
05/002666.bin;1452;21651;2;1
05/002667.bin;1150;61657;21;9
05/002667.bin;1450;192921;25;12
05/002667.bin;1451;86502;10;5
05/002667.bin;1452;21335;2;1
05/002668.bin;1150;61832;20;9
05/002668.bin;1450;193135;26;12
05/002668.bin;1451;86074;10;5
05/002668.bin;1452;20872;2;1
05/002669.bin;1150;61162;19;9
05/002669.bin;1450;192028;25;12
05/002669.bin;1451;85026;10;5
05/002669.bin;1452;20215;2;1
05/002670.bin;1150;62426;20;9
05/002670.bin;1450;193625;26;13
05/002670.bin;1451;85684;10;5
05/002670.bin;1452;19751;2;1
05/002671.bin;1150;61591;19;9
05/002671.bin;1450;192830;25;12
05/002671.bin;1451;85605;10;5
05/002671.bin;1452;19717;2;1
05/002672.bin;1150;61142;19;9
05/002672.bin;1450;192233;25;14
05/002672.bin;1451;85323;10;5
05/002672.bin;1452;20000;2;1
05/002673.bin;1150;61249;19;9
05/002673.bin;1450;192520;25;12
05/002673.bin;1451;85560;10;5
05/002673.bin;1452;19639;2;1
05/002674.bin;1150;61787;20;9
05/002674.bin;1450;193228;25;12
05/002674.bin;1451;85953;11;5
05/002674.bin;1452;19419;2;1
05/002675.bin;1150;62067;20;12
05/002675.bin;1450;193598;25;12
05/002675.bin;1451;85381;10;5
05/002675.bin;1452;18499;2;1
05/002676.bin;1150;62762;20;9
05/002676.bin;1450;194539;25;12
05/002676.bin;1451;85647;10;5
05/002676.bin;1452;17814;2;1
05/002677.bin;1150;62078;19;9
05/002677.bin;1450;193387;25;12
05/002677.bin;1451;84684;10;5
05/002677.bin;1452;16929;1;0
05/002678.bin;1150;62042;20;9
05/002678.bin;1450;193248;25;13
05/002678.bin;1451;83923;10;5
05/002678.bin;1452;15744;1;0
05/002679.bin;1150;62257;20;9
05/002679.bin;1450;193868;25;13
05/002679.bin;1451;83514;10;5
05/002679.bin;1452;14778;1;0
05/002680.bin;1150;62494;20;9
05/002680.bin;1450;194221;25;12
05/002680.bin;1451;83379;10;5
05/002680.bin;1452;14188;1;0
05/002681.bin;1150;62967;20;9
05/002681.bin;1450;195126;26;12
05/002681.bin;1451;82895;10;5
05/002681.bin;1452;13609;1;0
05/002682.bin;1150;64306;20;10
05/002682.bin;1450;197387;25;13
05/002682.bin;1451;83208;10;4
05/002682.bin;1452;12826;1;0
05/002683.bin;1150;65179;20;9
05/002683.bin;1450;198620;26;13
05/002683.bin;1451;82600;9;5
05/002683.bin;1452;12258;1;0
05/002684.bin;1150;65405;20;9
05/002684.bin;1450;198939;26;12
05/002684.bin;1451;81693;9;4
05/002684.bin;1452;11385;1;0
05/002685.bin;1150;66323;20;9
05/002685.bin;1450;199932;26;14
05/002685.bin;1451;81577;9;4
05/002685.bin;1452;11000;1;0
05/002686.bin;1150;66977;20;9
05/002686.bin;1450;200278;26;13
05/002686.bin;1451;80832;9;4
05/002686.bin;1452;10446;1;0
05/002687.bin;1150;67618;20;10
05/002687.bin;1450;201036;26;13
05/002687.bin;1451;80312;9;4
05/002687.bin;1452;9744;1;0
05/002688.bin;1150;68158;20;9
05/002688.bin;1450;201722;26;13
05/002688.bin;1451;79407;9;4
05/002688.bin;1452;8919;0;0
05/002689.bin;1150;69636;21;10
05/002689.bin;1450;203275;26;13
05/002689.bin;1451;78642;8;4
05/002689.bin;1452;8613;0;0
05/002690.bin;1150;70874;21;10
05/002690.bin;1450;205012;25;13
05/002690.bin;1451;78687;8;4
05/002690.bin;1452;8678;0;0
05/002691.bin;1150;71563;21;10
05/002691.bin;1450;205798;26;13
05/002691.bin;1451;78511;8;4
05/002691.bin;1452;9004;0;0
05/002692.bin;1150;72983;21;10
05/002692.bin;1450;207963;26;14
05/002692.bin;1451;78449;8;4
05/002692.bin;1452;9397;0;0
05/002693.bin;1150;73458;21;10
05/002693.bin;1450;207950;25;13
05/002693.bin;1451;78374;8;4
05/002693.bin;1452;9232;0;0
05/002694.bin;1150;75493;21;10
05/002694.bin;1450;210367;26;13
05/002694.bin;1451;78569;8;4
05/002694.bin;1452;9359;0;0
05/002695.bin;1150;75764;22;10
05/002695.bin;1450;210801;25;13
05/002695.bin;1451;78591;8;4
05/002695.bin;1452;9631;0;0
05/002696.bin;1150;75859;22;10
05/002696.bin;1450;211222;26;13
05/002696.bin;1451;79134;8;4
05/002696.bin;1452;9750;0;0
05/002697.bin;1150;76427;22;10
05/002697.bin;1450;211676;26;13
05/002697.bin;1451;80122;8;4
05/002697.bin;1452;9735;0;0
05/002698.bin;1150;76484;22;10
05/002698.bin;1450;211740;26;13
05/002698.bin;1451;80421;8;4
05/002698.bin;1452;10149;1;0
05/002699.bin;1150;76644;22;10
05/002699.bin;1450;211981;26;13
05/002699.bin;1451;81258;8;4
05/002699.bin;1452;10169;1;0
05/002700.bin;1150;76614;21;10
05/002700.bin;1450;212077;26;13
05/002700.bin;1451;82688;8;4
05/002700.bin;1452;10183;0;0
05/002701.bin;1150;76260;22;10
05/002701.bin;1450;211624;26;13
05/002701.bin;1451;84227;9;4
05/002701.bin;1452;10425;1;0
05/002702.bin;1150;75414;21;10
05/002702.bin;1450;210794;26;13
05/002702.bin;1451;85646;9;4
05/002702.bin;1452;10688;1;0
05/002703.bin;1150;75364;21;10
05/002703.bin;1450;210777;26;13
05/002703.bin;1451;88174;9;4
05/002703.bin;1452;10677;1;0
05/002704.bin;1150;74548;21;10
05/002704.bin;1450;209621;26;13
05/002704.bin;1451;89892;10;4
05/002704.bin;1452;9824;0;0
05/002705.bin;1150;72338;21;10
05/002705.bin;1450;207614;26;13
05/002705.bin;1451;91108;11;5
05/002705.bin;1452;9318;0;0
05/002706.bin;1150;71828;22;10
05/002706.bin;1450;207049;26;13
05/002706.bin;1451;93468;10;5
05/002706.bin;1452;9492;0;0
05/002707.bin;1150;70556;21;10
05/002707.bin;1450;205547;27;13
05/002707.bin;1451;94491;11;5
05/002707.bin;1452;9425;0;0
05/002708.bin;1150;70169;21;10
05/002708.bin;1450;205421;26;13
05/002708.bin;1451;96123;13;5
05/002708.bin;1452;9476;0;0
05/002709.bin;1150;71282;21;11
05/002709.bin;1450;206794;26;13
05/002709.bin;1451;98228;11;5
05/002709.bin;1452;9085;0;0
05/002710.bin;1150;70453;22;10
05/002710.bin;1450;205915;26;13
05/002710.bin;1451;99640;11;5
05/002710.bin;1452;8567;0;0
05/002711.bin;1150;69057;21;9
05/002711.bin;1450;204201;26;12
05/002711.bin;1451;99602;11;5
05/002711.bin;1452;9001;1;0
05/002712.bin;1150;67453;21;9
05/002712.bin;1450;202722;26;13
05/002712.bin;1451;99278;11;5
05/002712.bin;1452;8282;0;0
05/002713.bin;1150;66152;21;9
05/002713.bin;1450;201520;26;13
05/002713.bin;1451;97849;11;5
05/002713.bin;1452;8129;0;0
05/002714.bin;1150;65721;21;9
05/002714.bin;1450;200778;26;12
05/002714.bin;1451;96908;11;5
05/002714.bin;1452;8043;0;0
05/002715.bin;1150;64274;20;9
05/002715.bin;1450;199015;26;13
05/002715.bin;1451;95542;11;5
05/002715.bin;1452;8213;0;0
05/002716.bin;1150;63853;20;9
05/002716.bin;1450;198349;26;13
05/002716.bin;1451;95111;11;5
05/002716.bin;1452;8277;0;0
05/002717.bin;1150;63712;20;9
05/002717.bin;1450;197548;26;12
05/002717.bin;1451;94367;11;5
05/002717.bin;1452;8522;0;0
05/002718.bin;1150;64240;20;9
05/002718.bin;1450;198532;26;13
05/002718.bin;1451;95232;11;5
05/002718.bin;1452;8841;0;0
05/002719.bin;1150;64407;20;9
05/002719.bin;1450;199120;26;13
05/002719.bin;1451;95318;11;5
05/002719.bin;1452;9337;1;0
05/002720.bin;1150;65649;20;9
05/002720.bin;1450;200006;26;13
05/002720.bin;1451;94173;11;5
05/002720.bin;1452;9127;1;0
05/002721.bin;1150;65779;20;9
05/002721.bin;1450;200372;27;13
05/002721.bin;1451;94235;11;5
05/002721.bin;1452;9937;1;0
05/002722.bin;1150;65903;20;9
05/002722.bin;1450;200563;26;13
05/002722.bin;1451;93897;11;5
05/002722.bin;1452;9983;1;0
05/002723.bin;1150;66674;21;9
05/002723.bin;1450;201597;26;13
05/002723.bin;1451;94972;11;5
05/002723.bin;1452;9578;1;0
05/002724.bin;1150;66172;21;9
05/002724.bin;1450;200520;26;13
05/002724.bin;1451;96229;11;5
05/002724.bin;1452;9522;0;0
05/002725.bin;1150;66289;21;9
05/002725.bin;1450;200471;26;13
05/002725.bin;1451;97837;11;5
05/002725.bin;1452;9521;0;0
05/002726.bin;1150;66875;21;9
05/002726.bin;1450;200957;26;14
05/002726.bin;1451;99705;11;5
05/002726.bin;1452;9405;0;0
05/002727.bin;1150;67567;21;9
05/002727.bin;1450;201688;26;13
05/002727.bin;1451;101689;12;5
05/002727.bin;1452;10073;1;0
05/002728.bin;1150;67350;21;9
05/002728.bin;1450;201560;26;13
05/002728.bin;1451;103440;12;6
05/002728.bin;1452;10300;1;0
05/002729.bin;1150;67702;21;9
05/002729.bin;1450;201938;26;13
05/002729.bin;1451;104954;12;6
05/002729.bin;1452;11419;1;0
05/002730.bin;1150;67369;21;9
05/002730.bin;1450;201305;26;13
05/002730.bin;1451;106577;12;6
05/002730.bin;1452;11886;1;0
05/002731.bin;1150;67293;21;9
05/002731.bin;1450;201539;26;12
05/002731.bin;1451;107141;12;6
05/002731.bin;1452;12158;1;0
05/002732.bin;1150;67214;21;9
05/002732.bin;1450;201295;26;12
05/002732.bin;1451;108470;13;6
05/002732.bin;1452;13374;1;0
05/002733.bin;1150;67306;21;10
05/002733.bin;1450;201356;25;12
05/002733.bin;1451;108665;13;6
05/002733.bin;1452;14235;1;0
05/002734.bin;1150;68081;21;9
05/002734.bin;1450;202519;25;12
05/002734.bin;1451;109359;13;6
05/002734.bin;1452;15275;1;0
05/002735.bin;1150;68361;21;9
05/002735.bin;1450;202642;26;12
05/002735.bin;1451;108453;12;6
05/002735.bin;1452;16121;1;1
05/002736.bin;1150;68982;21;10
05/002736.bin;1450;203036;25;13
05/002736.bin;1451;107478;12;6
05/002736.bin;1452;16691;1;0
05/002737.bin;1150;69311;21;9
05/002737.bin;1450;202682;25;12
05/002737.bin;1451;106039;12;6
05/002737.bin;1452;17075;1;1
05/002738.bin;1150;70814;21;10
05/002738.bin;1450;203649;25;12
05/002738.bin;1451;105996;12;6
05/002738.bin;1452;17534;2;1
05/002739.bin;1150;71260;21;10
05/002739.bin;1450;203191;25;12
05/002739.bin;1451;105028;11;5
05/002739.bin;1452;17954;2;1
05/002740.bin;1150;71675;21;10
05/002740.bin;1450;202777;24;12
05/002740.bin;1451;103278;11;5
05/002740.bin;1452;18360;2;1
05/002741.bin;1150;72809;21;10
05/002741.bin;1450;203460;25;12
05/002741.bin;1451;103514;11;5
05/002741.bin;1452;19904;2;1
05/002742.bin;1150;73646;21;10
05/002742.bin;1450;204201;24;12
05/002742.bin;1451;102261;11;5
05/002742.bin;1452;20137;2;1
05/002743.bin;1150;67385;20;9
05/002743.bin;1450;195765;25;12
05/002743.bin;1451;98007;11;5
05/002743.bin;1452;18626;2;1
05/002744.bin;1150;68323;20;9
05/002744.bin;1450;197203;26;12
05/002744.bin;1451;98079;14;6
05/002744.bin;1452;18467;2;1
05/002745.bin;1150;69704;21;10
05/002745.bin;1450;197832;25;12
05/002745.bin;1451;97230;11;5
05/002745.bin;1452;17731;2;1
05/002746.bin;1150;71078;20;9
05/002746.bin;1450;199337;25;12
05/002746.bin;1451;96063;10;5
05/002746.bin;1452;17775;2;1
05/002747.bin;1150;71808;20;10
05/002747.bin;1450;200230;25;12
05/002747.bin;1451;96505;10;5
05/002747.bin;1452;18706;2;1
05/002748.bin;1150;72188;21;9
05/002748.bin;1450;200676;25;12
05/002748.bin;1451;96909;10;5
05/002748.bin;1452;20487;2;1
05/002749.bin;1150;72565;21;10
05/002749.bin;1450;201377;25;12
05/002749.bin;1451;97318;10;5
05/002749.bin;1452;20729;2;1
05/002750.bin;1150;72303;20;10
05/002750.bin;1450;200700;24;12
05/002750.bin;1451;97053;10;5
05/002750.bin;1452;19979;2;1
05/002751.bin;1150;73947;21;10
05/002751.bin;1450;202844;24;12
05/002751.bin;1451;97793;10;5
05/002751.bin;1452;19991;2;1
05/002752.bin;1150;70193;20;9
05/002752.bin;1450;198052;24;12
05/002752.bin;1451;96415;10;5
05/002752.bin;1452;19048;2;1
05/002753.bin;1150;73977;21;10
05/002753.bin;1450;203053;24;12
05/002753.bin;1451;99273;10;5
05/002753.bin;1452;19745;2;1
05/002754.bin;1150;69102;20;10
05/002754.bin;1450;196533;24;12
05/002754.bin;1451;97110;10;5
05/002754.bin;1452;19000;2;1
05/002755.bin;1150;69317;20;9
05/002755.bin;1450;196432;24;12
05/002755.bin;1451;98249;11;5
05/002755.bin;1452;18885;2;1
05/002756.bin;1150;69148;21;9
05/002756.bin;1450;196735;24;12
05/002756.bin;1451;99346;11;5
05/002756.bin;1452;18081;2;1
05/002757.bin;1150;68828;20;10
05/002757.bin;1450;196623;24;12
05/002757.bin;1451;100414;11;5
05/002757.bin;1452;18243;2;1
05/002758.bin;1150;68923;20;9
05/002758.bin;1450;196832;25;12
05/002758.bin;1451;102209;11;5
05/002758.bin;1452;18163;2;1
05/002759.bin;1150;68270;20;9
05/002759.bin;1450;196895;25;12
05/002759.bin;1451;104300;12;5
05/002759.bin;1452;18674;2;1
05/002760.bin;1150;67706;20;9
05/002760.bin;1450;197066;25;14
05/002760.bin;1451;106509;12;6
05/002760.bin;1452;18871;2;1
06/000000.bin;1150;85607;23;10
06/000000.bin;1450;218494;26;13
06/000000.bin;1451;76496;7;3
06/000000.bin;1452;28392;2;1
06/000001.bin;1150;85018;22;10
06/000001.bin;1450;218137;26;13
06/000001.bin;1451;78315;7;3
06/000001.bin;1452;28344;2;1
06/000002.bin;1150;85053;22;10
06/000002.bin;1450;218165;26;13
06/000002.bin;1451;78948;8;4
06/000002.bin;1452;28236;2;1
06/000003.bin;1150;83831;22;10
06/000003.bin;1450;216738;25;13
06/000003.bin;1451;79395;8;5
06/000003.bin;1452;28584;2;1
06/000004.bin;1150;84199;22;10
06/000004.bin;1450;216858;26;13
06/000004.bin;1451;80564;8;4
06/000004.bin;1452;28302;2;1
06/000005.bin;1150;83288;21;10
06/000005.bin;1450;215653;25;13
06/000005.bin;1451;81414;8;4
06/000005.bin;1452;27066;2;1
06/000006.bin;1150;83431;21;14
06/000006.bin;1450;215860;25;13
06/000006.bin;1451;82891;8;4
06/000006.bin;1452;27190;2;1
06/000007.bin;1150;82172;21;10
06/000007.bin;1450;213474;25;13
06/000007.bin;1451;83561;8;4
06/000007.bin;1452;27377;2;1
06/000008.bin;1150;81430;21;10
06/000008.bin;1450;212344;25;13
06/000008.bin;1451;85195;9;4
06/000008.bin;1452;27716;3;1
06/000009.bin;1150;80590;21;10
06/000009.bin;1450;210438;25;12
06/000009.bin;1451;86556;9;4
06/000009.bin;1452;28954;3;1
06/000010.bin;1150;81203;21;10
06/000010.bin;1450;209592;24;12
06/000010.bin;1451;86436;9;4
06/000010.bin;1452;29152;3;1
06/000011.bin;1150;81586;21;10
06/000011.bin;1450;209029;25;12
06/000011.bin;1451;89058;9;4
06/000011.bin;1452;30835;3;1
06/000012.bin;1150;80766;22;10
06/000012.bin;1450;208343;25;13
06/000012.bin;1451;91211;10;5
06/000012.bin;1452;31370;4;2
06/000013.bin;1150;80572;21;10
06/000013.bin;1450;208144;24;12
06/000013.bin;1451;91554;10;5
06/000013.bin;1452;31073;3;1
06/000014.bin;1150;79915;21;10
06/000014.bin;1450;208071;25;12
06/000014.bin;1451;92696;10;5
06/000014.bin;1452;29853;3;1
06/000015.bin;1150;79511;21;10
06/000015.bin;1450;208242;25;12
06/000015.bin;1451;91857;10;5
06/000015.bin;1452;28231;3;1
06/000016.bin;1150;79797;21;10
06/000016.bin;1450;210403;25;12
06/000016.bin;1451;91805;10;5
06/000016.bin;1452;27136;3;1
06/000017.bin;1150;80536;21;10
06/000017.bin;1450;211756;25;13
06/000017.bin;1451;91126;10;5
06/000017.bin;1452;24845;2;1
06/000018.bin;1150;79108;21;10
06/000018.bin;1450;211494;25;13
06/000018.bin;1451;89710;9;4
06/000018.bin;1452;23954;2;1
06/000019.bin;1150;80160;21;10
06/000019.bin;1450;212801;27;13
06/000019.bin;1451;89958;9;4
06/000019.bin;1452;23875;2;1
06/000020.bin;1150;80672;21;10
06/000020.bin;1450;214120;25;13
06/000020.bin;1451;90034;9;4
06/000020.bin;1452;23294;2;1
06/000021.bin;1150;80182;21;10
06/000021.bin;1450;213628;25;13
06/000021.bin;1451;90819;9;4
06/000021.bin;1452;23308;2;1
06/000022.bin;1150;80507;21;10
06/000022.bin;1450;214071;26;13
06/000022.bin;1451;90969;9;4
06/000022.bin;1452;23484;2;1
06/000023.bin;1150;80336;22;10
06/000023.bin;1450;213579;25;13
06/000023.bin;1451;90115;9;4
06/000023.bin;1452;22511;2;1
06/000024.bin;1150;80739;21;10
06/000024.bin;1450;213963;26;13
06/000024.bin;1451;90650;9;4
06/000024.bin;1452;22577;2;1
06/000025.bin;1150;81281;22;10
06/000025.bin;1450;214536;26;14
06/000025.bin;1451;91284;9;4
06/000025.bin;1452;22842;2;1
06/000026.bin;1150;81520;21;10
06/000026.bin;1450;214508;25;13
06/000026.bin;1451;91946;9;4
06/000026.bin;1452;23892;2;1
06/000027.bin;1150;81413;21;10
06/000027.bin;1450;213826;25;12
06/000027.bin;1451;91988;9;4
06/000027.bin;1452;24787;2;1
06/000028.bin;1150;81264;22;10
06/000028.bin;1450;213229;25;13
06/000028.bin;1451;93743;10;5
06/000028.bin;1452;26516;3;1
06/000029.bin;1150;81488;21;10
06/000029.bin;1450;212901;25;12
06/000029.bin;1451;93448;10;5
06/000029.bin;1452;26914;3;1
06/000030.bin;1150;81094;21;10
06/000030.bin;1450;210860;25;12
06/000030.bin;1451;93106;10;5
06/000030.bin;1452;28425;3;1
06/000031.bin;1150;80726;21;10
06/000031.bin;1450;209760;25;12
06/000031.bin;1451;92817;10;5
06/000031.bin;1452;30237;3;1
06/000032.bin;1150;81052;21;10
06/000032.bin;1450;210766;25;12
06/000032.bin;1451;93696;10;5
06/000032.bin;1452;30939;3;1
06/000033.bin;1150;82522;21;11
06/000033.bin;1450;212959;25;14
06/000033.bin;1451;94396;10;5
06/000033.bin;1452;32052;3;1
06/000034.bin;1150;81203;21;10
06/000034.bin;1450;212109;25;13
06/000034.bin;1451;92855;10;5
06/000034.bin;1452;31709;3;1
06/000035.bin;1150;81448;21;10
06/000035.bin;1450;212835;25;12
06/000035.bin;1451;90627;9;4
06/000035.bin;1452;30560;3;1
06/000036.bin;1150;81652;22;10
06/000036.bin;1450;213865;25;13
06/000036.bin;1451;89423;9;4
06/000036.bin;1452;30712;3;1
06/000037.bin;1150;83334;22;10
06/000037.bin;1450;216345;25;13
06/000037.bin;1451;88231;9;4
06/000037.bin;1452;29635;3;1
06/000038.bin;1150;84458;22;10
06/000038.bin;1450;218321;26;13
06/000038.bin;1451;87724;9;4
06/000038.bin;1452;29131;3;1
06/000039.bin;1150;84071;22;10
06/000039.bin;1450;217917;25;14
06/000039.bin;1451;85802;9;4
06/000039.bin;1452;28757;3;1
06/000040.bin;1150;85385;22;10
06/000040.bin;1450;218877;25;13
06/000040.bin;1451;85301;8;4
06/000040.bin;1452;28668;2;1
06/000041.bin;1150;83835;22;10
06/000041.bin;1450;217090;25;13
06/000041.bin;1451;83682;8;4
06/000041.bin;1452;28864;3;1
06/000042.bin;1150;85375;22;10
06/000042.bin;1450;218815;27;13
06/000042.bin;1451;83326;8;4
06/000042.bin;1452;28178;2;1
06/000043.bin;1150;85145;22;10
06/000043.bin;1450;218289;26;14
06/000043.bin;1451;82720;8;4
06/000043.bin;1452;27380;2;1
06/000044.bin;1150;84087;22;10
06/000044.bin;1450;217837;26;13
06/000044.bin;1451;82239;8;4
06/000044.bin;1452;26850;2;1
06/000045.bin;1150;83273;22;10
06/000045.bin;1450;215790;25;13
06/000045.bin;1451;81724;8;4
06/000045.bin;1452;27582;2;1
06/000046.bin;1150;83854;22;10
06/000046.bin;1450;216442;25;13
06/000046.bin;1451;82010;8;4
06/000046.bin;1452;27064;2;1
06/000047.bin;1150;83339;22;10
06/000047.bin;1450;216221;26;13
06/000047.bin;1451;82495;8;4
06/000047.bin;1452;27829;2;1
06/000048.bin;1150;83205;22;11
06/000048.bin;1450;216315;32;15
06/000048.bin;1451;83474;8;4
06/000048.bin;1452;27197;2;1
06/000049.bin;1150;83797;22;10
06/000049.bin;1450;217194;26;13
06/000049.bin;1451;85584;8;4
06/000049.bin;1452;28437;2;1
06/000050.bin;1150;82290;22;10
06/000050.bin;1450;215274;26;13
06/000050.bin;1451;86313;9;4
06/000050.bin;1452;28028;2;1
06/000051.bin;1150;82064;22;10
06/000051.bin;1450;214748;26;13
06/000051.bin;1451;87533;9;4
06/000051.bin;1452;27394;2;1
06/000052.bin;1150;81199;22;10
06/000052.bin;1450;214231;26;13
06/000052.bin;1451;89052;9;4
06/000052.bin;1452;26767;2;1
06/000053.bin;1150;81118;22;10
06/000053.bin;1450;214549;26;13
06/000053.bin;1451;91404;10;5
06/000053.bin;1452;27678;2;1
06/000054.bin;1150;79808;23;13
06/000054.bin;1450;213157;26;13
06/000054.bin;1451;93152;10;5
06/000054.bin;1452;28784;3;1
06/000055.bin;1150;79403;21;10
06/000055.bin;1450;212928;26;13
06/000055.bin;1451;94934;10;5
06/000055.bin;1452;30485;3;1
06/000056.bin;1150;78251;21;10
06/000056.bin;1450;210962;26;13
06/000056.bin;1451;96156;11;5
06/000056.bin;1452;31964;3;1
06/000057.bin;1150;77886;21;10
06/000057.bin;1450;209850;25;13
06/000057.bin;1451;96714;11;5
06/000057.bin;1452;32243;3;1
06/000058.bin;1150;78374;21;10
06/000058.bin;1450;210661;25;12
06/000058.bin;1451;96647;12;5
06/000058.bin;1452;34137;3;2
06/000059.bin;1150;77950;22;10
06/000059.bin;1450;210482;25;13
06/000059.bin;1451;96281;11;5
06/000059.bin;1452;34557;4;2
06/000060.bin;1150;78909;22;10
06/000060.bin;1450;211447;25;13
06/000060.bin;1451;95554;11;5
06/000060.bin;1452;34585;3;2
06/000061.bin;1150;78240;22;10
06/000061.bin;1450;210856;26;13
06/000061.bin;1451;95580;11;5
06/000061.bin;1452;35545;4;2
06/000062.bin;1150;78828;22;10
06/000062.bin;1450;211488;25;13
06/000062.bin;1451;96284;11;5
06/000062.bin;1452;35856;4;2
06/000063.bin;1150;78527;21;10
06/000063.bin;1450;210626;26;13
06/000063.bin;1451;95157;10;5
06/000063.bin;1452;35448;4;2
06/000064.bin;1150;78609;21;10
06/000064.bin;1450;210370;26;12
06/000064.bin;1451;94441;10;5
06/000064.bin;1452;38333;4;2
06/000065.bin;1150;78233;21;10
06/000065.bin;1450;209764;25;13
06/000065.bin;1451;94155;12;5
06/000065.bin;1452;40472;4;2
06/000066.bin;1150;75686;21;10
06/000066.bin;1450;207321;26;13
06/000066.bin;1451;93985;11;5
06/000066.bin;1452;41667;6;2
06/000067.bin;1150;75945;21;10
06/000067.bin;1450;207140;26;13
06/000067.bin;1451;95992;11;5
06/000067.bin;1452;45083;5;2
06/000068.bin;1150;74328;21;9
06/000068.bin;1450;204700;26;13
06/000068.bin;1451;94809;11;5
06/000068.bin;1452;48298;8;3
06/000069.bin;1150;72806;21;9
06/000069.bin;1450;201013;26;12
06/000069.bin;1451;92729;11;5
06/000069.bin;1452;50734;7;3
06/000070.bin;1150;69403;19;9
06/000070.bin;1450;193633;25;12
06/000070.bin;1451;88380;12;6
06/000070.bin;1452;55000;9;4
06/000071.bin;1150;66942;19;9
06/000071.bin;1450;189000;25;12
06/000071.bin;1451;85871;13;7
06/000071.bin;1452;60384;10;4
06/000072.bin;1150;67176;21;8
06/000072.bin;1450;189391;25;12
06/000072.bin;1451;87079;13;6
06/000072.bin;1452;62204;10;5
06/000073.bin;1150;69790;19;10
06/000073.bin;1450;192887;25;13
06/000073.bin;1451;88074;13;6
06/000073.bin;1452;61906;10;4
06/000074.bin;1150;70758;19;9
06/000074.bin;1450;194289;25;12
06/000074.bin;1451;86655;12;5
06/000074.bin;1452;56991;9;4
06/000075.bin;1150;72105;20;9
06/000075.bin;1450;198780;25;12
06/000075.bin;1451;88552;11;5
06/000075.bin;1452;52687;7;3
06/000076.bin;1150;73973;20;9
06/000076.bin;1450;201872;25;13
06/000076.bin;1451;88474;10;5
06/000076.bin;1452;47449;6;3
06/000077.bin;1150;75967;21;10
06/000077.bin;1450;206002;25;12
06/000077.bin;1451;89829;10;5
06/000077.bin;1452;44669;5;2
06/000078.bin;1150;77111;21;10
06/000078.bin;1450;207398;25;12
06/000078.bin;1451;89238;10;5
06/000078.bin;1452;42318;4;2
06/000079.bin;1150;78351;21;10
06/000079.bin;1450;210324;25;14
06/000079.bin;1451;89148;10;5
06/000079.bin;1452;40288;4;2
06/000080.bin;1150;79206;21;10
06/000080.bin;1450;211387;25;13
06/000080.bin;1451;87937;11;5
06/000080.bin;1452;37883;3;2
06/000081.bin;1150;80341;21;10
06/000081.bin;1450;212535;26;14
06/000081.bin;1451;87585;9;4
06/000081.bin;1452;37297;3;1
06/000082.bin;1150;81449;21;10
06/000082.bin;1450;213828;25;13
06/000082.bin;1451;87723;9;5
06/000082.bin;1452;37210;3;2
06/000083.bin;1150;83168;22;10
06/000083.bin;1450;216025;25;13
06/000083.bin;1451;86395;9;4
06/000083.bin;1452;35723;3;1
06/000084.bin;1150;83308;21;10
06/000084.bin;1450;216660;26;13
06/000084.bin;1451;83925;9;4
06/000084.bin;1452;35471;3;1
06/000085.bin;1150;84579;22;10
06/000085.bin;1450;217731;25;13
06/000085.bin;1451;83753;8;4
06/000085.bin;1452;35481;3;1
06/000086.bin;1150;85306;22;10
06/000086.bin;1450;218550;26;14
06/000086.bin;1451;82941;8;4
06/000086.bin;1452;34815;3;1
06/000087.bin;1150;85759;22;10
06/000087.bin;1450;219153;25;13
06/000087.bin;1451;82316;8;4
06/000087.bin;1452;35056;3;1
06/000088.bin;1150;86763;22;11
06/000088.bin;1450;219999;26;14
06/000088.bin;1451;81371;8;4
06/000088.bin;1452;34636;3;1
06/000089.bin;1150;86135;22;10
06/000089.bin;1450;219481;26;13
06/000089.bin;1451;79552;8;4
06/000089.bin;1452;32591;3;1
06/000090.bin;1150;86269;22;10
06/000090.bin;1450;219287;26;13
06/000090.bin;1451;78243;7;3
